3811:533,8772,603,10981,311,7622,13341,2543,7926,1337
3820:17,616,58,8,650,76,518,542,354,564
3840:654,616,58,8,76,1102,650,518,354,138
3846:17,302,58,84,8,650,518,564,354,70
3849:616,58,8,76,650,542,138,70,736,564
3850:654,616,58,29,76,518,354,138,542,736
3857:302,654,616,58,8,29,1102,518,76,354
3859:17,302,616,58,84,29,8,76,650,518
3862:17,302,654,616,58,8,84,76,518,542
3888:17,302,654,616,58,84,76,8,29,650
3911:17,616,302,58,654,650,542,518,8,564
3921:17,81,70,302,654,616,76,58,8,84
3929:302,654,616,58,84,8,29,650,70,518
3930:654,616,58,84,29,8,76,650,518,354
3934:17084,6823,31149,33373,32473,71178,301,226,20411,13049
3947:302,654,616,58,84,29,518,650,1102,354
3950:302,654,84,8,518,564,1102,354,542,70
3962:17,302,616,654,58,8,76,84,29,518
3974:2051,31234,5975,311,42150,9462,15683,6930,9221,12294
3975:17,302,654,58,8,84,650,29,76,542
3988:17,81,302,616,654,8,58,76,518,564
4001:
4006:17,302,616,654,58,8,518,84,15,542
4007:81,226,986,500,5767,140,3137,780,262,731
4008:17,302,654,84,616,58,138,76,8,29
4009:17,616,302,654,76,8,58,84,542,518
4028:81,17,226,780,5767,616,986,3423,731,302
4031:17,616,8,302,654,58,76,564,518,650
4035:17,3207,8,518,2714,2403,1827,302,654,616
4053:17,302,616,654,58,8,76,84,70,518
4064:302,654,84,76,8,650,518,1102,542,70
4067:17,654,58,8,84,76,650,542,518,1102
4068:17,302,616,65,650,508,542,564,327,654
4069:650,518,1102,542,70,354,138,736,15,289
4075:
4076:168,984,5480,11255,463,661,2318,719,7838,4792
4084:17,29,8,84,650,76,518,1102,564,354
4091:17,302,654,616,58,8,29,1102,518,76
4098:17,654,58,302,616,101,8,84,29,518
4103:302,654,616,58,84,8,29,76,1102,650
4104:302,654,616,58,84,76,8,29,650,518
4124:168,984,719,463,1400,8860,5557,5480,8733,661
4132:17,302,616,654,58,8,84,76,650,542
4134:51031,12084,14394,103843,17613,24038,32228,39380,34013,106061
4138:17,302,654,616,58,76,8,84,70,650
4140:168,1326,719,2153,984,1528,5480,14754,463,6097
4149:
4158:17,302,616,654,564,58,650,8,84,70
4164:17,302,654,616,58,84,8,76,518,29
4167:17,302,8,616,654,518,84,508,58,70
4171:9289,8321,3471,27241,2766,5522,28426,3672,247,15156
4177:302,654,616,58,84,8,76,29,650,518
4179:17,302,58,616,84,8,650,76,354,542
4184:616,84,8,76,650,518,1102,542,354,70
4190:616,17,302,654,58,8,650,84,542,29
4209:88331,14500,42075,3361,1164,866,361,32789,100327,1326
4210:17,58,654,302,616,101,8,518,542,84
4211:88132,100732,91309,4600,43926,108608,28789
4213:302,654,84,76,542,1102,70,564,354,138
4223:67812,76076,93721,50551,97805,79657,113036,20736,33227,52112
4237:302,654,616,58,518,29,76,650,354,542
4242:17,654,616,58,84,29,76,518,650,1102
4248:81471,226,378,901,873,931,5827,4755,1527,3737
4249:17,302,616,654,564,58,650,8,719,84
4265:17,302,654,58,29,616,84,239,1102,8
4269:17,616,58,84,29,8,650,564,518,354
4273:302,654,616,58,84,76,8,29,650,518
4275:17,654,616,58,29,84,8,76,518,1102
4277:17,654,58,8,29,76,518,542,354,564
4281:17,302,58,29,84,8,76,650,542,518
4301:17,302,654,616,84,76,8,29,650,518
4303:17,302,616,654,58,84,518,650,29,1102
4304:302,84,8,650,518,564,542,70,1102,138
4344:17,302,654,58,8,84,29,76,650,542
4353:17,654,302,616,8,787,84,518,58,76
4357:17,302,616,654,58,564,650,8,84,542
4365:719,984,5480,463,1326,2318,661,8860,5738,1400
4371:17,616,302,654,58,8,84,518,542,76
4372:302,654,616,58,84,8,76,29,650,518
4399:17,616,58,84,76,650,518,542,1102,564
4400:17,302,654,616,58,8,84,650,29,564
4407:616,58,84,29,8,76,650,518,1102,354
4424:44885,861,8873,888,3831,65855,891,29660,55410,25958
4426:29047,35303,50480,17519,10563,4583,33137,76185,33413,56113
4436:17,616,302,76,654,58,8,518,84,650
4453:4755,33420,5450,84163,81,8,40,500,931,4021
4457:17,8,302,616,654,84,58,542,76,15
4458:17,616,542,364,58,245,564,518,61,8
4466:17,84,8,76,650,518,1102,542,138,736
4469:17,654,29,8,84,650,76,518,542,1102
4482:17,302,58,8,84,29,564,518,354,1102
4507:302,654,616,84,58,29,518,76,1102,650
4514:17,654,616,58,29,76,84,8,650,518
4517:302,616,58,29,650,518,1102,354,564,542
4519:17,302,18722,1239,616,6,289,32,162,48
4522:8772,7622,311,5975,2543,533,12861,10981,4625,17316
4530:17,302,654,58,8,84,650,29,564,518
4537:17,302,616,654,8,58,542,84,650,518
4543:17,302,654,616,866,58,76,8,564,518
4562:17,302,616,654,58,564,8,650,84,518
4578:17,29,84,8,76,650,542,1102,518,354
4588:17,302,58,616,29,84,76,8,650,518
4618:17,302,616,654,8,58,518,245,84,508
4633:62686,64503,101124,4755,508,17,947,378,931,3704
4637:3926,35703,35303,33137,106018,69811,10563,33413,106663,225
4640:58,84,29,8,76,650,518,1102,354,564
4641:17,508,76,1527,2880,302,616,8,518,70
4642:302,654,616,8,76,29,650,518,1102,70
4651:17,654,58,616,29,84,650,8,76,1102
4665:654,616,58,84,8,29,650,518,70,1102
4666:32038,40734,26155,49715,5099,200,19633,8733,4453,1803
4682:22920,7146,3112,1546,7454,17582,10937,2291,2778,3847
4687:302,58,616,84,29,8,76,650,1102,354
4692:302,654,84,58,616,8,29,354,1102,76
4696:
4702:669,2983,7680,924,114725,225,46398,17692,18756,50408
4730:302,654,616,58,84,8,29,76,650,518
4736:302,654,616,58,84,8,29,76,650,354
4745:302,84,518,564,542,736,301,15,101,289
4749:17,302,616,654,58,564,8,650,84,518
4751:8167,25910,367,12332,3126,3477,81,70,57974,2423
4760:361,866,2139,698,2848,500,6387,358,901,5363
4762:17,302,654,616,58,76,8,84,542,650
4767:17,302,654,616,564,58,650,8,84,29
4774:616,58,76,650,518,354,542,138,70,564
4779:302,654,616,58,84,8,29,76,518,650
4788:302,654,616,58,29,518,650,1102,564,736
4789:76357,76594,54763,11822,85935,81722,93336,74280,61929,76
4794:302,654,616,58,84,8,29,76,1102,354
4796:8454,14508,27291,866,21963,361,500,262,2139,2292
4797:518,564,1102,736,508,899,224,61,245,32
4802:302,654,616,58,84,8,29,76,354,650
4816:17,302,58,654,616,736,8,84,224,76
4831:654,616,58,84,29,8,650,76,1102,354
4834:17,302,654,616,58,84,8,76,518,650
4852:17,302,616,654,564,58,650,8,70,84
4863:17,302,654,8,616,1102,58,518,76,354
4870:17,302,654,616,58,29,84,76,650,361
4875:654,616,58,84,29,8,76,518,1102,354
4889:302,654,616,58,8,650,518,1102,564,70
4894:17,866,76,302,654,616,698,58,358,84
4898:
4910:302,654,58,84,616,8,29,76,1102,354
4919:17,302,654,616,58,84,8,29,76,518
4926:302,654,616,58,84,8,29,76,650,518
4934:1352,17,10041,2548,710,1527,2880,1744,3172,157
4935:302,17,518,616,76,654,84,8,101,15
4944:3789,1326,481,719,8860,20799,2068,352,2715,2155
4946:17,70,616,302,654,76,8,58,84,518
4949:17,616,8,302,654,58,76,564,518,650
4951:238,698,500,1205,901,2139,1187,262,3977,999
4956:17,654,616,58,29,76,84,8,650,542
4961:17,616,76,654,58,302,81,245,8,564
4984:4826,302,616,29,236,2618,2512,244,11108,25826
4986:17,654,616,29,84,8,76,650,518,542
4991:8322,24933,9674,13077,16965,6856,30815,51232,36432,19528
4992:17,302,654,616,58,8,29,542,650,15
4998:17,302,58,29,84,8,76,650,518,542
5001:17,302,616,58,84,76,29,518,650,542
5002:6503,8660,17,302,8,84,947,19871,616,101
5006:17,302,654,58,616,76,29,542,84,650
5007:17,616,302,8,654,15,518,58,84,542
5011:698,262,500,238,802,42766,3159,20288,6235,3014
5015:17,616,15,302,654,518,8,58,4268,542
5018:654,616,58,84,29,76,650,518,1102,354
5031:302,654,58,84,29,76,518,650,1102,354
5039:1205,463,8733,1251,719,297,2153,168,12074,7180
5040:17,302,616,654,58,84,518,76,650,542
5047:17,616,302,58,654,542,32,15,518,61
5048:17,616,76,302,650,58,654,8,224,564
5079:616,58,84,8,76,518,1102,542,354,138
5086:17,302,654,76,616,58,70,866,8,84
5088:17,616,302,58,654,650,554,8,542,76
5089:17,302,654,58,616,29,650,76,84,8
5090:9289,3737,8321,3372,23576,963,72843,30472,52492,46469
5097:302,654,84,58,616,8,29,1102,354,76
5107:17,302,654,616,58,84,8,76,518,29
5108:17,2139,361,698,866,358,2292,262,238,3484
5119:302,654,616,84,58,76,518,29,650,1102
5120:17,616,302,654,76,58,542,546,564,8
5129:168,719,984,5738,1460,5480,8860,2318,463,661
5147:654,58,84,29,8,76,650,1102,518,354
5148:8322,24933,9674,13077,16965,6856,30815,51232,36432,19528
5176:17,302,654,616,29,8,84,518,101,76
5180:226,81,780,731,3137,4825,5767,3704,2967,3599
5188:7006,17,1589,1991,11535,3864,3915,7843,1542,6552
5202:17,616,518,15,327,654,542,8,508,103
5207:17,302,8,518,616,654,58,84,29,61
5208:84,76,650,518,1102,542,354,138,564,736
5214:17,302,654,616,8,84,76,518,58,736
5217:17,302,616,654,58,650,8,542,76,564
5247:17,616,654,302,29,8,84,542,650,76
5271:17,70,616,302,76,654,81,58,138,8
5276:616,17,302,58,84,29,285,1102,902,861
5279:17,302,58,8,29,650,518,564,542,736
5288:302,654,616,84,58,8,29,76,354,518
5294:17,302,654,616,58,8,84,518,76,542
5299:654,616,58,84,8,650,518,1102,564,354
5300:17,302,654,616,58,84,8,29,76,650
5306:17,616,302,654,58,15,518,564,8,101
5307:
5309:17,302,654,84,616,58,76,8,29,70
5323:17,301,15,273,16347,3855,15573,82586,302,76
5325:62270,89362,16073,96445,83235,101403,69820,62979,43037,100151
5329:17,302,84,1119,654,8,70,616,354,76
5335:302,654,616,58,8,1102,29,518,354,76
5358:17,302,616,654,58,8,76,84,518,542
5361:302,616,58,84,8,76,650,1102,354,542
5364:17,616,302,654,58,564,650,8,542,84
5378:302,8,76,29,650,518,70,354,138,15
5385:616,58,8,76,650,518,542,138,301,564
5387:17,84,8,76,650,518,564,1102,354,138
5397:616,84,29,8,76,650,518,1102,354,542
5398:58,17,654,616,518,542,302,289,902,364
5403:654,58,84,29,8,76,650,518,1102,542
5425:17,302,654,616,8,84,29,76,518,650
5433:654,58,616,84,8,29,76,1102,354,542
5434:17,654,302,616,58,70,76,84,564,8
5435:17,654,616,58,29,1102,76,650,542,354
5436:302,654,616,58,8,1102,29,76,518,354
5438:302,654,616,58,518,29,1102,76,650,354
5449:81,17,76,616,654,5663,302,4444,698,6379
5455:17,302,654,58,8,84,76,650,518,29
5456:17,616,8,302,518,654,58,84,542,564
5458:17,302,616,8,245,654,564,84,58,518
5462:302,654,616,58,84,8,29,76,518,650
5472:226,780,17,5767,986,3423,731,2967,1749,2241
5474:302,58,84,8,76,650,518,542,1102,564
5477:37419,36658,35087,31037,105079,100448,18164,48121,101947,48967
5478:4425,14237,14885,3148,17,23824,154,7037,702,7011
5479:17,1405,616,245,65,327,542,15,302,8
5480:616,58,84,8,76,650,518,542,354,138
5499:17,226,302,986,616,76,654,58,140,1884
5500:14297,16211,52778,30759,90787,35016,56320,99656,63192,90243
5502:14035,238,45,409,7905,190,3730,27705,358,262
5512:17,616,302,654,58,76,8,84,564,29
5527:302,654,616,58,84,8,29,76,1102,650
5529:
5530:17,302,654,58,8,84,650,542,29,76
5535:17,302,654,616,8,58,76,84,518,650
5536:17,654,70,508,76,616,302,1790,1382,1023
5542:17,302,616,654,58,8,518,84,29,76
5551:302,654,616,58,84,8,650,518,1102,354
5562:17,302,58,616,29,84,8,354,650,1102
5580:302,654,616,58,84,29,518,76,650,1102
5584:12968,2856,11577,5486,7940,16360,31356,46572,24065,43914
5601:17,302,58,76,84,8,518,542,1102,354
5611:302,654,616,58,84,8,29,76,518,354
5632:17,302,654,58,84,8,76,518,542,564
5640:698,190,1970,2139,901,358,262,3902,96,704
5644:5975,1397,2510,9054,4889,603,13341,6311,8772,14268
5645:901,361,698,2139,190,238,500,999,866,262
5656:302,654,616,58,518,29,1102,76,650,354
5666:236,3448,17,12253,4203,654,564,14750,1912,10075
5683:17,302,654,84,76,616,58,29,301,8
5691:
5696:17,8,616,302,84,654,58,542,15,354
5702:616,84,8,76,650,518,1102,542,354,138
5707:17,2880,1527,508,76,1410,1712,245,564,302
5717:17,302,654,76,58,616,650,29,8,70
5718:17,302,654,84,58,616,29,76,361,8
5721:17,654,84,302,8,616,518,1102,58,101
5722:17,302,654,58,8,76,84,29,542,1102
5741:616,58,8,76,650,518,542,736,564,15
5765:17,302,58,654,8,76,518,84,542,650
5766:6906,42870,1176,21835,27364,8226,43400,11887,20416,9095
5780:17,302,58,84,29,518,564,542,1102,354
5784:17,302,616,58,654,76,8,518,101,542
5788:3591,74483,719,41373,18709,1730,47847,28577
5798:17,8,302,518,84,616,654,58,245,542
5803:8,76,29,1102,542,70,564,138,736,15
5817:17,616,58,84,8,650,518,564,1102,542
5822:17,518,8,15,302,616,1405,65,654,84
5834:17,302,654,616,58,564,650,8,84,29
5858:17,302,76,654,616,58,564,226,8,84
5863:378,3915,1991,7006,14685,2433,6552,1455,5254,21091
5864:17,302,654,616,8,29,84,650,70,564
5865:347,1546,14237,9043,11887,3847,2291,13782,23832,26741
5866:81,226,731,168,780,17,719,3137,986,140
5876:17,245,616,302,8,518,654,15,58,84
5884:17,302,616,654,58,8,84,76,650,542
5890:17,302,654,58,616,84,650,76,8,354
5891:
5892:
5894:17,302,654,76,70,616,58,8,84,29
5896:336,11899,30972,69499,118550,2337,6779,119275,1460,41398
5904:10372,18435,11632,2388,768,8168,24996,14525,14645,31813
5905:17,84,518,302,616,654,58,1102,101,650
5922:302,654,58,8,29,1102,650,76,518,542
5923:17,616,302,654,58,84,518,76,542,650
5943:17,302,654,616,58,29,542,8,84,518
5947:17,8,84,616,302,654,58,1102,101,542
5956:302,654,58,84,8,76,29,650,564,1102
5964:17,616,302,654,58,8,518,542,84,650
5978:4146,6117,2857,6901,14237,44385,16658,26915,9043,26529
5990:17,302,654,616,58,84,8,29,518,76
5994:19135,63574,15777,64804
6001:17,76,616,302,564,654,58,542,698,8
6002:17,616,302,654,508,650,542,70,8,518
6013:17,58,650,302,616,224,61,182,654,542
6018:17,654,302,616,58,84,518,8,15,354
6020:14890,10305,538,23622,23051,11358,24655,3746,19795,18975
6027:302,654,616,58,84,8,29,650,76,518
6031:58,17,15,6,1140,356,322,1549,1937,194
6062:17,302,616,654,84,76,361,238,866,8
6067:17,302,654,616,84,58,138,8,76,650
6073:17,58,616,29,84,8,650,76,1102,354
6076:17,302,654,58,8,76,650,542,84,518
6078:9289,19871,1495,247,10492,26460,17567,3372,11717,3672
6083:17,616,654,302,58,15,542,8,518,29
6093:654,616,58,8,29,76,650,518,138,301
6109:17,302,616,8,654,84,58,518,76,650
6110:2139,6207,500,238,262,827,1009,4880,1164,901
6118:654,616,58,84,29,8,76,650,518,1102
6128:84,8,76,650,1102,518,354,542,138,736
6135:378,1991,3107,1589,3864,2904,7006,7843,2686,2083
6137:302,58,8,29,76,650,518,354,542,138
6139:17,302,654,1102,8,616,58,518,29,354
6140:17,616,302,58,654,542,650,564,518,409
6145:17,616,542,327,29,486,402,302,654,564
6146:17,654,616,76,302,650,58,224,1140,138
6155:302,654,616,58,84,8,76,29,518,650
6161:17,302,616,654,58,76,8,508,84,542
6162:17,302,654,616,29,8,84,518,76,650
6164:17,226,780,302,654,58,986,616,76,5767
6179:533,5975,10981,8772,14814,3034,603,7268,4040,7622
6186:17,302,654,616,8,29,84,518,76,542
6192:17,302,654,616,58,84,8,76,29,138
6202:17,302,654,616,58,564,650,8,84,736
6205:17,302,654,616,58,84,650,564,29,8
6207:302,654,616,58,84,8,29,76,518,1102
6210:17,302,654,58,518,1102,29,76,650,542
6219:4755,1352,1527,2880,3704,6713,3786,3307,10041,10138
6228:302,58,84,29,76,650,1102,542,354,564
6270:17,302,654,616,58,8,76,84,518,542
6271:654,58,616,84,8,650,76,1102,518,354
6274:
6283:302,654,616,58,84,8,29,76,1102,354
6290:17,616,302,654,58,542,15,8,518,61
6292:245,17,94,15,616,61,8,508,103,84
6298:17,302,616,654,58,8,76,84,518,542
6301:17,616,84,8,76,650,518,542,1102,70
6312:
6331:17,226,76,302,616,780,654,58,8,70
6336:17,302,654,616,84,58,8,76,518,564
6338:302,654,616,58,8,29,650,518,1102,564
6345:302,654,616,58,84,8,76,29,650,518
6351:361,866,2139,500,385,698,2848,6387,5363,358
6357:654,616,58,29,650,518,76,1102,354,138
6371:17,654,616,58,29,84,650,8,76,1102
6391:8322,24933,9674,13077,16965,6856,30815,51232,36432,19528
6392:17,302,616,654,58,84,518,564,650,70
6395:4755,10041,1527,2880,12990,8848,1712,6434,5624,19596
6404:168,984,661,463,1326,8860,5480,760,1400,1528
6407:302,654,616,58,84,8,76,29,518,650
6413:262,500,2139,1187,2513,4190,1164,866,238,698
6420:168,719,984,1400,463,574,8860,8733,5738,1326
6450:654,616,58,29,76,518,1102,542,138,301
6457:17,302,76,654,58,616,8,84,650,29
6469:17,302,654,616,58,84,76,29,70,8
6475:17,302,616,29,84,8,650,518,354,564
6520:17,302,654,616,76,58,70,8,564,84
6536:6960,13700,29732,30077,37359,7195,26575,2846,71688,44013
6543:17,654,616,58,84,29,76,518,1102,542
6555:654,616,58,8,650,518,354,70,138,15
6565:654,616,58,8,29,76,650,518,354,542
6568:840,2548,3196,197,27070,5111,17,5627,7160,14793
6569:
6587:17,302,654,58,8,650,564,84,518,29
6593:17,58,616,29,84,8,650,76,1102,542
6594:17,302,654,84,616,76,48,138,58,8
6597:17,616,302,654,76,70,58,542,564,238
6600:81,226,2967,1884,3423,5767,780,140,2379,1749
6601:238,866,361,254,698,262,2139,358,4413,7194
6602:9435,4671,28122,26844,2492,30436,76,92165,12861,65886
6603:17527,25910,2318,8860,168,719,18895,574,5557,760
6641:17,302,616,654,58,8,76,84,518,29
6642:302,654,58,616,84,8,650,1102,354,564
6655:17,302,654,616,866,76,58,84,8,354
6658:17,302,654,616,58,8,542,84,518,76
6671:3536,3715,15553,6545,14885,10834,1965,2715,68743,4880
6676:17,302,654,616,58,84,76,29,8,564
6682:616,58,84,8,76,650,518,542,138,301
6694:80668,36868,71823,2858,10211,3704,4825,90937,21000,605
6698:
6723:17,302,654,616,564,58,650,8,168,84
6724:17,616,302,15,518,8,94,245,76,654
6725:17,302,654,58,616,84,8,650,1102,76
6728:302,654,616,58,84,8,29,76,1102,650
6735:17,616,58,84,8,564,518,542,70,1102
6736:17,302,616,654,58,84,518,76,650,542
6737:17,302,654,616,58,76,8,518,542,84
6749:168,719,463,1400,5480,8860,661,2318,760,1326
6755:17,1102,302,8,654,518,616,58,354,29
6773:616,8,518,564,542,301,101,15,6,285
6792:17,302,654,58,8,29,518,650,76,564
6793:654,616,58,8,29,76,650,1102,518,354
6843:302,654,616,58,84,8,76,29,650,518
6851:17,302,616,84,518,654,58,76,564,650
6881:500,6491,361,238,866,262,358,2139,698,409
6883:17,302,654,616,58,84,650,8,76,29
6886:616,58,84,8,76,650,518,1102,564,301
6889:302,654,84,58,616,8,29,1102,354,76
6894:6922,5152,112582
6895:866,17,302,654,254,358,2139,500,354,698
6898:17,302,616,654,58,650,8,542,84,518
6903:17,302,654,616,58,564,84,650,29,8
6932:17,302,654,616,58,224,650,76,29,8
6933:17,616,302,8,76,654,508,650,58,518
6935:56570,40281,60549,52826,111979,113270,39786,36213,97616,104512
6939:17,302,654,616,58,84,8,518,29,76
6948:6302,31819,64933,100224,14610,74415,40887,64230,769,56195
6950:
6958:17,302,58,654,616,29,8,650,542,32
6960:17,361,302,654,76,58,29,616,84,354
6966:25398,9462,42150,38716,15683,5975,33927,6930,9221,12294
6977:17,616,542,8,302,654,518,15,58,564
6982:17,361,302,654,29,354,76,84,58,616
6983:2139,361,698,866,358,2292,262,238,3484,1164
6984:17,302,654,84,58,8,616,518,76,650
6992:245,17,1744,441,3506,710,302,4268,238,1524
7005:302,654,616,58,84,8,76,29,650,518
7019:17,302,58,84,76,29,8,650,518,542
7027:
7034:17,302,654,58,8,84,29,518,70,542
7035:302,654,616,58,84,8,29,76,650,518
7036:17,302,654,58,84,616,354,70,29,76
7044:302,654,84,616,58,8,29,76,70,518
7053:17,302,76,654,616,70,508,58,8,564
7059:719,5480,984,1326,2318,463,5738,8860,1400,801
7069:2547,669,2123,26722,31496,7680,17692,2983,76878,99452
7077:64725,32107,31168,62125,77790,43857,58530
7096:533,9054,21015,60026,19561,83166,83349,95123,17,45188
7112:75057,60351,116879,2134,107052,116189,71443,120799,15503,27974
7116:17,302,616,654,58,8,650,76,15,518
7118:654,616,58,84,29,8,76,1102,518,354
7133:616,58,84,8,650,518,1102,354,542,564
7137:4943,8563,13518,76181,47061,59805,13375,122538,95446,26671
7140:17,84,518,302,616,654,58,1102,101,650
7159:302,654,84,8,29,76,650,518,1102,542
7173:17,616,654,302,58,542,8,6,15,518
7178:17,302,654,616,508,32,8,564,542,402
7183:17,616,8,650,518,542,564,70,736,301
7184:873,931,1446,2675,55179,2946,2021,7452,12202,74662
7188:302,654,84,58,616,8,29,1102,354,76
7192:616,58,84,8,29,76,518,1102,354,564
7196:19570,654,74735,3065,2979,98381,11699,100845,237,72453
7203:17,302,654,616,76,58,84,8,354,29
7214:17,302,654,616,84,58,8,518,29,899
7224:17,302,616,654,58,8,84,518,542,650
7225:18087,66575,82752,52049,63391,557,105578,21514
7230:2265,1913,698,361,358,1149,866,238,5363,2139
7232:17,302,654,866,226,361,76,616,138,500
7239:17,616,302,654,58,15,518,564,8,101
7242:19029,5611,44935,22848,29921,54008,7998,5975,76460,48582
7254:65099,68725,69391,47466,54894,21639,41633,86845,103073,94421
7268:17,616,84,8,650,76,1102,542,518,354
7291:1744,441,710,3506,3618,3976,16036,4513,2715,2917
7294:17,302,654,616,58,76,518,1102,29,650
7299:302,654,616,58,84,76,8,29,518,542
7303:41595,104811,74118,25113,41588,83785,22110,866,409,96033
7326:302,654,616,58,84,8,76,29,1102,354
7340:15238,11579,5670,56166,5097,10039,1730,2139,43507,53895
7346:17,302,616,654,58,564,650,8,542,70
7348:302,17,654,616,58,29,84,8,76,1102
7351:17,302,616,654,58,76,8,650,84,29
7356:1326,1682,168,719,1460,2153,574,14754,22365,1147
7366:654,616,58,8,29,76,1102,650,518,70
7367:3146,14885,2312,7037,6545,16208,1773,25415,1787,94178
7383:302,654,84,58,616,8,29,1102,354,76
7397:17,302,654,58,8,84,650,29,76,518
7410:17,302,81,654,616,564,58,226,650,8
7414:17,302,654,58,616,29,650,224,84,8
7419:168,719,8860,463,5480,984,5738,1400,661,2318
7429:
7433:302,654,616,58,84,8,29,76,1102,650
7444:17,698,361,500,358,76,302,8,866,616
7451:69,1917,38690,1617,17944,12495,285,564,322,1410
7461:17,302,654,616,564,58,650,8,84,736
7466:17,1951,245,2268,518,616,8,15,364,58
7467:302,654,616,58,84,8,29,76,650,1102
7488:302,616,58,84,650,518,1102,564,542,354
7489:24032,50463,85656,39860,98736,68947,58835,89273,118929,1501
7517:2097,64973,1342,36743,3378,186,22713,11408,10178,13192
7518:302,654,84,616,58,518,29,76,650,354
7519:302,654,616,58,84,8,76,29,518,650
7527:20300,245,39395,17,2200,353,33882,616,8,239
7542:17,190,238,654,698,302,2139,76,409,262
7555:72027,5784,378,39066,11976,1435,4339,103272,78217,28417
